species_id,version_id,language_id,flavor_text
285,24,1,"あたまの　てっぺんから　どくほうしを
ふきだす。ほうしを　すいこむと
からだの　ふしぶしが　いたくなる。"
285,24,3,"머리의 정수리에서 독 포자를
뿜어낸다. 포자를 들이마시면
몸의 마디마디가 아파진다."
285,24,5,"Le sommet de sa tête libère des spores
empoisonnées. Il est dangereux de les inhaler."
285,24,6,"Es setzt an seinem Kopf Giftsporen frei. Werden diese
eingeatmet, verursachen sie Schmerzen."
285,24,7,"Lanza esporas venenosas desde la parte superior de
la cabeza. Inhalarlas es muy doloroso."
285,24,8,"Sparge spore tossiche dalla sommità del capo. Se
inalate, queste spore provocano dolore in tutto il
corpo."
285,24,9,"It spouts poison spores from the top of its head.
These spores cause pain all over if inhaled."
285,24,11,"頭の　てっぺんから　毒胞子を
噴き出す。胞子を　吸いこむと
体の　節々が　痛くなる。"
285,24,14,"Lanza esporas venenosas desde la parte superior de
la cabeza. Inhalarlas es muy doloroso."
285,25,1,"ふかい　もりの　しめった　じめんに　せいそく。
おちばの　したで　じっとしていることが　おおい。
おちばが　つもって　できた　ふようどを　たべる。"
285,25,3,"깊은 숲의 축축한 땅에 서식한다.
낙엽 밑에서 꼼짝하지 않고 있을 때가 많다.
낙엽이 쌓여 만들어진 부엽토를 먹는다."
285,25,5,"Les Balignon vivent dans les sols humides et les recoins
sombres des grandes forêts. On les trouve souvent immobiles
sous les feuilles mortes. Ce Pokémon se nourrit d’un compost
fait de feuilles mortes pourries."
285,25,6,"Knilz lebt im feuchten Erdboden finsterer Wälder. Es wird
oft reglos unter herabgefallenen Blättern gefunden. Dieses
Pokémon ernährt sich von Kompost aus verrotteten Blättern."
285,25,7,"Los Shroomish viven en zonas húmedas en la profunda
oscuridad del bosque. Suelen quedarse tranquilamente bajo
las hojas caídas. Se alimentan del abono que estas generan al
empezar a pudrirse."
285,25,8,"Shroomish vive nel suolo umido nel cuore della foresta buia.
Spesso si nasconde sotto le foglie cadute. Si ciba dell’humus
creato dal letto di foglie decomposte sul terreno."
285,25,9,"Shroomish live in damp soil in the dark depths of forests.
They are often found keeping still under fallen leaves.
This Pokémon feeds on compost that is made up of fallen,
rotted leaves."
285,25,11,"深い　森の　湿った　地面に　生息。
落ち葉の　下で　じっとしていることが　多い。
落ち葉が　積もって　できた　腐葉土を　食べる。"
285,25,14,"Los Shroomish viven en zonas húmedas en la profunda
oscuridad del bosque. Suelen quedarse tranquilamente bajo
las hojas caídas. Se alimentan del abono que estas generan al
empezar a pudrirse."
285,26,1,"きけんを　かんじると　からだを　ふるわせて
あたまの　てっぺんから　ほうしを　ばらまくぞ。
くさきも　しおれてしまうほどの　もうどくだ。"
285,26,3,"위험을 느끼면 몸을 흔들어
머리의 정수리에서 포자를 뿌린다.
풀과 나무가 시들 정도의 맹독이다."
285,26,5,"Lorsque Balignon sent un danger, il secoue son corps et
répand ses spores du haut de sa tête. Les spores de ce
Pokémon sont si toxiques qu’elles font dépérir les arbres
et les herbes."
285,26,6,"Wenn Knilz Gefahr wittert, schüttelt es seinen Körper und
verteilt Sporen von seinem Kopf. Diese Sporen sind so giftig,
dass Bäume und Gräser davon eingehen."
285,26,7,"Si Shroomish siente peligro, agita el cuerpo y libera esporas
venenosas por la cabeza. Estas esporas son tan tóxicas que
pueden hacer que se marchiten los árboles y hasta las malas
hierbas."
285,26,8,"In caso di pericolo Shroomish agita il proprio corpo spargendo
spore dalla sommità del capo. Le spore di questo Pokémon
sono così tossiche da far appassire fiori e piante."
285,26,9,"If Shroomish senses danger, it shakes its body and scatters
spores from the top of its head. This Pokémon’s spores are
so toxic, they make trees and weeds wilt."
285,26,11,"危険を　感じると　体を　震わせて
頭の　てっぺんから　胞子を　ばらまくぞ。
草木も　しおれてしまうほどの　猛毒だ。"
285,26,14,"Si Shroomish siente peligro, agita el cuerpo y libera esporas
venenosas por la cabeza. Estas esporas son tan tóxicas que
pueden hacer que se marchiten los árboles y hasta las malas
hierbas."
286,7,9,"BRELOOM closes in on its foe with light
and sprightly footwork, then throws
punches with its stretchy arms.This POKéMON’s fighting technique puts
boxers to shame."
286,8,9,"The seeds ringing BRELOOM’s tail are
made of hardened toxic spores. It is
horrible to eat the seeds.Just taking a bite of this POKéMON’s
seed will cause your stomach to rumble."
286,9,9,"It scatters spores from holes in the cap
on its head. It loves warm and humid
climates. It feeds on trees and plants in
fields and forests."
286,10,9,"The seeds on its tail are made of toxic
spores. It knocks out foes with quick,
virtually invisible punches."
286,11,9,"The seeds on its tail are made of toxic
spores. It knocks out foes with quick,
virtually invisible punches."
286,12,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,13,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,14,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,15,9,"It scatters poisonous spores and
throws powerful punches while its
foe is hampered by inhaled spores."
286,16,9,"It scatters poisonous spores and
throws powerful punches while its
foe is hampered by inhaled spores."
286,17,5,"Ses petits bras s’étendent quand il
donne un coup de poing. Son talent
égale celui d’un boxeur pro."
286,17,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,18,5,"Ses petits bras s’étendent quand il
donne un coup de poing. Son talent
égale celui d’un boxeur pro."
286,18,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,21,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,22,9,"Its short arms stretch when it
throws punches. Its technique is
equal to that of pro boxers."
286,23,1,"みじかい　うでは　パンチを　だすとき
ぐーんと　のびる。プロボクサー
かおまけの　テクニックを　もつ。"
286,23,3,"짧은 팔은 펀치를 날릴 때
쑤-욱 늘어난다. 프로 복서를
압도하는 기술을 가지고 있다."
286,23,5,"Ses petits bras s’étendent quand il donne un coup
de poing. Son talent égale celui d’un boxeur pro."
286,23,6,"Seine kurzen Arme dehnen sich aus, wenn es
zuschlägt. Seine Technik ähnelt der von Profi-Boxern."
286,23,7,"Sus cortos brazos se expanden cuando da puñetazos.
Tiene una técnica pugilística muy depurada."
286,23,8,"Tirando pugni, i suoi cortissimi arti si allungano. Usa
una tecnica simile a quella dei pugili professionisti."
286,23,9,"Its short arms stretch when it throws punches. Its
technique is equal to that of pro boxers."
286,23,11,"短い　腕は　パンチを　出すとき
グーンと　伸びる。プロボクサー
顔負けの　テクニックを　持つ。"
286,23,14,"Sus cortos brazos se expanden cuando da puñetazos.
Tiene una técnica pugilística muy depurada."
286,24,1,"どくの　ほうしを　ばらまき
すいこんで　くるしむ　あいてに
きょうれつな　パンチを　くらわせる。"
286,24,3,"독 포자를 뿌려
들이마시고 괴로워하는 상대에게
강렬한 펀치를 날린다."
286,24,5,"Il frappe de toutes ses forces ses ennemis étourdis
par ses spores empoisonnées."
286,24,6,"Erst lässt es den Gegner seine giftigen Sporen
einatmen, dann traktiert es ihn mit Boxschlägen."
286,24,7,"Esparce esporas venenosas muy nocivas y asesta
puñetazos de gran intensidad a sus enemigos."
286,24,8,"Sparge spore tossiche con orribili effetti sul nemico
che le respira, e aggiunge una scarica di pugni."
286,24,9,"It scatters poisonous spores and throws powerful
punches while its foe is hampered by
inhaled spores."
286,24,11,"毒の　胞子を　ばらまき
吸いこんで　苦しむ　相手に
強烈な　パンチを　くらわせる。"
286,24,14,"Esparce esporas venenosas muy nocivas y asesta
puñetazos de gran intensidad a sus enemigos."
286,25,1,"かろやかな　フットワークで　てきに　ちかづき
のびちぢみする　うでで　パンチを　くりだす。
ボクサー　かおまけの　テクニックの　もちぬし。"
286,25,3,"경쾌한 풋워크로 적에게 다가가
늘었다 줄었다 하는 팔로 펀치를 날린다.
복서가 무색할 만할 테크닉의 소유자다."
286,25,5,"Chapignon se rapproche de son ennemi en se servant de
son jeu de jambes, puis donne des coups de poing avec
ses bras élastiques. La technique de combat de ce Pokémon
est digne des meilleurs boxeurs."
286,25,6,"Mit leichtfüßiger Beinarbeit nähert sich Kapilz seinen Feinden
und schlägt dann mit seinen dehnbaren Armen um sich.
Die Kampftechnik dieses Pokémon treibt Profiboxern die
Schamesröte ins Gesicht."
286,25,7,"Breloom se acerca al enemigo realizando un juego de piernas
ágil y enérgico. Y, a continuación, le da unos puñetazos con
los brazos elásticos que tiene. Las técnicas de lucha que usa
dejan en ridículo al boxeador más profesional."
286,25,8,"Breloom si avvicina al nemico con passettini leggeri e veloci,
poi sferra scariche di pugni con gli elastici arti superiori.
Le sue tecniche di lotta superano quelle dei pugili più esperti."
286,25,9,"Breloom closes in on its foe with light and sprightly footwork,
then throws punches with its stretchy arms. This Pokémon’s
fighting technique puts boxers to shame."
286,25,11,"軽やかな　フットワークで　敵に　近づき
伸び縮みする　腕で　パンチを　繰り出す。
ボクサー　顔負けの　テクニックの　持ち主。"
286,25,14,"Breloom se acerca al enemigo realizando un juego de piernas
ágil y enérgico. Y, a continuación, le da unos puñetazos con
los brazos elásticos que tiene. Las técnicas de lucha que usa
dejan en ridículo al boxeador más profesional."
286,26,1,"シッポの　タネは　どくの　ほうしが　かたまって
できた　ものなので　たべたら　たいへんだ。
ひとくちで　おなかが　グルグル　なりだすぞ。"
286,26,3,"꼬리의 씨앗은 독 포자가 굳어져
생긴 것이라 먹으면 큰일 난다.
한 입만 먹어도 배 속에서 부글부글 소리가 난다."
286,26,5,"Les graines autour de la queue de Chapignon sont des spores
toxiques. Elles sont totalement immangeables. Une simple
bouchée d’une graine de ce Pokémon peut causer
de grandes douleurs à l’estomac."
286,26,6,"Die Samen am Schweif von Kapilz bestehen aus
gehärteten Giftsporen. Man sollte sie lieber nicht
essen. Ein einziger Bissen davon kann eine heftige
Magenverstimmung hervorrufen."
286,26,7,"Las semillas que Breloom tiene prendidas de la cola están
formadas por sólidas esporas tóxicas. Comérselas puede
resultar fatal. Hasta el más mínimo bocado puede hacerte
polvo el estómago."
286,26,8,"I semi sulla punta della coda di Breloom sono costituiti da
spore tossiche indurite. Se ingeriti hanno un effetto orribile,
infatti un solo morso a questi semi crea gravi disturbi
allo stomaco."
286,26,9,"The seeds ringing Breloom’s tail are made of hardened toxic
spores. It is horrible to eat the seeds. Just taking a bite of this
Pokémon’s seed will cause your stomach to rumble."
286,26,11,"シッポの　タネは　毒の　胞子が　固まって
できた　ものなので　食べたら　大変だ。
一口で　お腹が　グルグル　鳴りだすぞ。"
286,26,14,"Las semillas que Breloom tiene prendidas de la cola están
formadas por sólidas esporas tóxicas. Comérselas puede
resultar fatal. Hasta el más mínimo bocado puede hacerte
polvo el estómago."
287,7,9,"SLAKOTH lolls around for over twenty
hours every day. Because it moves so
little, it does not need much food.This POKéMON’s sole daily meal consists
of just three leaves."
287,8,9,"SLAKOTH’s heart beats just once a
minute. Whatever happens, it is
content to loaf around motionless.It is rare to see this POKéMON in
motion."
287,9,9,"It sleeps virtually all day and night long.
It doesn’t change its nest its entire life,
but it sometimes travels great distances
by swimming in rivers."
287,10,9,"It sleeps for 20 hours every day. Making
drowsy those that see it is one of
its abilities."
287,11,9,"It sleeps for 20 hours every day. Making
drowsy those that see it is one of
its abilities."
287,12,9,"It spends nearly all its time in a
day sprawled out. Just seeing it
makes one drowsy."
287,13,9,"It spends nearly all its time in a
day sprawled out. Just seeing it
makes one drowsy."
287,14,9,"It spends nearly all its time in a
day sprawled out. Just seeing it
makes one drowsy."
287,15,9,"The way SLAKOTH lolls around makes
anyone who watches it feel like
doing the same."
287,16,9,"The way SLAKOTH lolls around makes
anyone who watches it feel like
doing the same."
287,17,5,"Il passe le plus clair de son temps
affalé. Rien qu’à le voir, on a
envie de bâiller."
287,17,9,"It spends nearly all its time in a
day sprawled out. Just seeing it
makes one drowsy."
287,18,5,"Il passe le plus clair de son temps
affalé. Rien qu’à le voir, on a
envie de bâiller."
287,18,9,"It spends nearly all its time in a
day sprawled out. Just seeing it
makes one drowsy."
287,21,9,"If it eats just three leaves in a day,
it is satisfied. Other than that,
it sleeps for 20 hours a day."
287,22,9,"If it eats just three leaves in a day,
it is satisfied. Other than that,
it sleeps for 20 hours a day."
287,23,1,"ナマケロの　なまけた　ようすは
みている　ひとの　なまけごころを
ぞんぶんに　しげきするのだ。"
287,23,3,"게을로의 게으른 모습은
보고 있는 사람의 게으른 마음을
충분히 자극한다."
287,23,5,"Rien qu’à voir un Parecool, on n’a plus envie de
bouger et on s’endort."
287,23,6,"Allein bei Bummelz’ Anblick werden Gegner von
Trägheit gepackt und schlummern alsbald ein."
287,23,7,"Slakoth se pasa todo el día holgazaneando y solo con
verlo a uno le entra mucha pereza."
287,23,8,"Coloro che osservano Slakoth, perdono la voglia di
muoversi e vengono colti da sonnolenza."
287,23,9,"The way Slakoth lolls around makes anyone who
watches it feel like doing the same."
287,23,11,"ナマケロの　怠けた　様子は
見ている　人の　怠け心を
存分に　刺激するのだ。"
287,23,14,"Slakoth se pasa todo el día holgazaneando y solo con
verlo a uno le entra mucha pereza."
287,24,1,"１にちに　はっぱを　３まいも
たべれば　まんぞくで　それいがいは
２０じかんも　ねむっている。"
287,24,3,"하루에 잎을 3장만
먹으면 만족하고 그 외에는
20시간이나 자고 있다."
287,24,5,"Il dort 20 heures par jour et ne fait rien d’autre,
si ce n’est manger trois ou quatre feuilles dans
la journée."
287,24,6,"Solange es täglich drei Blätter zu essen bekommt,
ist es zufrieden. Abgesehen davon schläft es
20 Stunden am Tag."
287,24,7,"Si se come tres hojas al día, ya se queda satisfecho.
Aparte de eso, se pasa durmiendo 20 horas al día."
287,24,8,"Tre foglie al giorno bastano a saziarlo e dorme fino
a 20 ore."
287,24,9,"If it eats just three leaves in a day, it is satisfied.
Other than that, it sleeps for 20 hours a day."
287,24,11,"１日に　葉っぱを　３枚も
食べれば　満足で　それ以外は
２０時間も　眠っている。"
287,24,14,"Si se come tres hojas al día, ya se queda satisfecho.
Aparte de eso, se pasa durmiendo 20 horas al día."
287,25,1,"１にち　２０じかん　いじょう　ねそべっている。
ほとんど　からだを　うごかさないので　はっぱを
３まい　たべれば　１にちの　しょくじが　おわる。"
287,25,3,"하루에 20시간 이상 엎드려 누워 있다.
거의 몸을 움직이지 않아서 잎사귀를
3장 먹으면 하루 식사가 끝난다."
287,25,5,"Parecool se prélasse plus de vingt heures par jour.
Il bouge tellement peu qu’il n’a presque pas besoin de
manger. Le repas quotidien de ce Pokémon n’est constitué
que de trois feuilles."
287,25,6,"Bummelz faulenzt zwanzig Stunden pro Tag. Da es sich
sehr wenig bewegt, braucht es auch nicht viel Nahrung.
Seine Tagesration besteht lediglich aus drei Blättern."
287,25,7,"Slakoth se pasa más de veinte horas al día tumbado. Como se
mueve tan poco, necesita muy poca comida. De hecho, la
única toma que hace al día la componen tan solo tres hojas."
287,25,8,"Slakoth ciondola in ozio per oltre 20 ore al giorno. Poiché
si muove così poco, non ha bisogno di molto nutrimento.
L’unico pasto giornaliero di questo Pokémon consiste
in tre foglie fresche."
287,25,9,"Slakoth lolls around for over 20 hours every day. Because it
moves so little, it does not need much food. This Pokémon’s
sole daily meal consists of just three leaves."
287,25,11,"１日　２０時間　以上　寝そべっている。
ほとんど　体を　動かさないので　葉っぱを
３枚　食べれば　１日の　食事が　終わる。"
287,25,14,"Slakoth se pasa más de veinte horas al día tumbado. Como se
mueve tan poco, necesita muy poca comida. De hecho, la
única toma que hace al día la componen tan solo tres hojas."
287,26,1,"しんぞうの　こどうは　１ぷんかんに　１かい。
とにかく　じっと　ねそべっている　ポケモンで
うごく　すがたを　みることは　ほとんど　ない。"
287,26,3,"심장의 고동이 1분에 1번 뛴다.
아무튼 가만히 누워 있는 포켓몬으로
움직이는 모습을 거의 볼 수가 없다."
287,26,5,"Le cœur de Parecool ne bat qu’une fois par minute.
Quoi qu’il arrive, il se contente de s’avachir, immobile.
Il est très rare de voir ce Pokémon se déplacer."
287,26,6,"Bummelz’ Herz schlägt nur ein Mal pro Minute. Dieses
Pokémon ist damit zufrieden, bewegungslos herumzulungern.
Nur ganz selten sieht man dieses Pokémon in Bewegung."
287,26,7,"A Slakoth le late el corazón una vez por minuto. Ya puede
pasar lo que pase, que este Pokémon no mueve un dedo.
Está todo el día holgazaneando. Es muy raro verlo en
movimiento."
287,26,8,"Il cuore di Slakoth batte con una frequenza di appena
un battito al minuto. Qualsiasi cosa accada, non si muove mai.
Infatti adora poltrire, riducendo al minimo i suoi movimenti."
287,26,9,"Slakoth’s heart beats just once a minute. Whatever happens,
it is content to loaf around motionless. It is rare to see this
Pokémon in motion."
287,26,11,"心臓の　鼓動は　１分間に　１回。
とにかく　じっと　寝そべっている　ポケモンで
動く　姿を　見ることは　ほとんど　ない。"
287,26,14,"A Slakoth le late el corazón una vez por minuto. Ya puede
pasar lo que pase, que este Pokémon no mueve un dedo.
Está todo el día holgazaneando. Es muy raro verlo en
movimiento."
288,7,9,"VIGOROTH is always itching and agitated
to go on a wild rampage. It simply can’t
tolerate sitting still for even a minute.This POKéMON’s stress level rises if it
can’t be moving constantly."
288,8,9,"VIGOROTH is simply incapable of
remaining still. Even when it tries to
sleep, the blood in its veins growsagitated, compelling this POKéMON to
run wild throughout the jungle before
it can settle down."
288,9,9,"It can’t keep still because its blood boils
with energy. It runs through the fields
and mountains all day to calm itself. If it
doesn’t, it can’t sleep at night."
288,10,9,"It is always hungry because it won’t stop
rampaging. Even while it is eating, it
can’t keep still."
288,11,9,"It is always hungry because it won’t stop
rampaging. Even while it is eating, it
can’t keep still."
288,12,9,"Its heart beats at a tenfold
tempo, so it cannot sit still for
even a moment."
288,13,9,"Its heart beats at a tenfold
tempo, so it cannot sit still for
even a moment."
288,14,9,"Its heart beats at a tenfold
tempo, so it cannot sit still for
even a moment."
288,15,9,"Its stress level rises if it
cannot keep moving constantly.
Too much stress makes it feel sick."
288,16,9,"Its stress level rises if it
cannot keep moving constantly.
Too much stress makes it feel sick."
288,17,5,"Son cœur bat dix fois plus vite que
la normale, c’est pourquoi il ne
tient pas en place."
288,17,9,"Its heart beats at a tenfold
tempo, so it cannot sit still for
even a moment."
288,18,5,"Son cœur bat dix fois plus vite que
la normale, c’est pourquoi il ne
tient pas en place."
288,18,9,"Its heart beats at a tenfold
tempo, so it cannot sit still for
even a moment."
288,21,9,"Its heartbeat is fast and
its blood so agitated that
it can’t sit still for one second."
288,22,9,"Its heartbeat is fast and
its blood so agitated that
it can’t sit still for one second."
288,23,1,"しんぞうの　こどうが　はやく
ぜんしんの　ちが　たぎっているため
１びょうも　じっと　していられない。"
288,23,3,"심장 박동이 빨라 전신의
피가 끓어오르고 있기 때문에
1초도 가만히 있지 못한다."
288,23,5,"Son cœur bat tellement vite que son sang bout dans
ses veines, l’empêchant de rester immobile même
une seconde."
288,23,6,"Sein Puls ist konstant so hoch, dass sein Blut
immer in Wallung ist und es keine Sekunde
stillhalten kann."
288,23,7,"Su corazón palpita a un ritmo frenético, haciendo que
su sangre bulla, así que no puede estarse quieto ni un
segundo."
288,23,8,"I battiti del suo cuore sono rapidissimi e il suo
sangue scorre con tale impeto che non riesce a
stare fermo un istante."
288,23,9,"Its heartbeat is fast and its blood so agitated that
it can’t sit still for one second."
288,23,11,"心臓の　鼓動が　速く
全身の　血が　たぎっているため
１秒も　じっと　していられない。"
288,23,14,"Su corazón palpita a un ritmo frenético, haciendo que
su sangre bulla, así que no puede estarse quieto ni un
segundo."
288,24,1,"からだを　うごかして　いないと
ストレスが　たまり　すぎて
ぐあいが　わるくなって　しまうのだ。"
288,24,3,"몸을 움직이지 않으면
스트레스가 너무 쌓여서
상태가 나빠져 버린다."
288,24,5,"Quand il ne bouge pas, il accumule du stress et
devient très irritable."
288,24,6,"Würde es sich nicht bewegen, würde sein Stress
unerträglich und es ginge ihm augenblicklich
schlechter."
288,24,7,"Si no puede estar en continuo movimiento, su nivel
de estrés se dispara y puede llegar a enfermar."
288,24,8,"Quando è costretto a stare fermo raggiunge un tale
livello di stress da farne una malattia."
288,24,9,"Its stress level rises if it cannot keep moving
constantly. Too much stress makes it feel sick."
288,24,11,"体を　動かしていないと
ストレスが　たまりすぎて
具合が　悪くなって　しまうのだ。"
288,24,14,"Si no puede estar en continuo movimiento, su nivel
de estrés se dispara y puede llegar a enfermar."
288,25,1,"いつも　あばれたくて　ウズウズ　している。
１ぷんでも　すわっている　ことが　たえられない。
うごいて　いないと　ストレスが　たまってしまう。"
288,25,3,"항상 날뛰고 싶어서 근질근질해 한다.
1분도 앉아 있지를 못한다.
움직이지 않으면 스트레스가 쌓인다."
288,25,5,"Vigoroth est toujours impatient de se défouler. Il ne supporte
pas l’idée de rester sans rien faire, même une minute.
Le niveau de stress de ce Pokémon augmente énormément
s’il ne peut pas bouger."
288,25,6,"Muntier brennt darauf, sich auszutoben. Es kann nicht einmal
für eine Minute stillsitzen. Es gerät in Stress, wenn es sich
nicht andauernd bewegen kann."
288,25,7,"Vigoroth está continuamente inquieto, rabiando por salir
corriendo sin control. Estar quieto un solo minuto es superior
a sus fuerzas. Si no puede estar en continuo movimiento, el
nivel de estrés de este Pokémon se dispara."
288,25,8,"Vigoroth scalpita e smania continuamente dalla voglia
di correre selvaggiamente. Non sopporta di stare fermo
neanche un secondo. Il livello di stress di questo Pokémon
va alle stelle in mancanza di movimento."
288,25,9,"Vigoroth is always itching and agitated to go on a wild
rampage. It simply can’t tolerate sitting still for even
a minute. This Pokémon’s stress level rises if it can’t
be moving constantly."
288,25,11,"いつも　暴れたくて　ウズウズ　している。
１分でも　座っている　ことが　耐えられない。
動いて　いないと　ストレスが　たまってしまう。"
288,25,14,"Vigoroth está continuamente inquieto, rabiando por salir
corriendo sin control. Estar quieto un solo minuto es superior
a sus fuerzas. Si no puede estar en continuo movimiento, el
nivel de estrés de este Pokémon se dispara."
288,26,1,"じっとしている　ことが　できない　ポケモンだ。
ねむろうとしても　からだの　ちが　たぎってしまい
もりじゅうを　かけまわらないと　おさまらない。"
288,26,3,"가만히 있질 못하는 포켓몬이다.
자려고 해도 몸의 피가 끓어올라서
숲 속을 뛰어다니지 않으면 가라앉지 않는다."
288,26,5,"Vigoroth ne tient pas en place. Même quand il essaie
de dormir, le sang dans ses veines s’agite, obligeant
ce Pokémon à courir comme un fou dans la forêt pour
s’épuiser afin de pouvoir se reposer."
288,26,6,"Muntier findet einfach keine Ruhe. Wenn es versucht
zu schlafen, beginnt das Blut in seinen Adern zu pulsieren.
Dann muss es wie wild durch den Dschungel rennen,
um überhaupt Ruhe zu finden."
288,26,7,"A Vigoroth le resulta totalmente imposible estarse quieto.
Cuando intenta dormir, la sangre le fluye a velocidad de
vértigo y se pone a correr por el bosque de un lado a otro
hasta que se calma."
288,26,8,"Vigoroth è incapace di stare fermo e tranquillo. Anche
quando cerca di dormire, il sangue gli ribolle nelle vene,
costringendolo a correre selvaggiamente in lungo e in largo
nella foresta prima di riuscire a calmarsi."
288,26,9,"Vigoroth is simply incapable of remaining still. Even when it
tries to sleep, the blood in its veins grows agitated, compelling
this Pokémon to run wild throughout the jungle before it can
settle down."
288,26,11,"じっとしている　ことが　できない　ポケモンだ。
眠ろうとしても　体の　血が　たぎってしまい
森中を　駆けまわらないと　収まらない。"
288,26,14,"A Vigoroth le resulta totalmente imposible estarse quieto.
Cuando intenta dormir, la sangre le fluye a velocidad de
vértigo y se pone a correr por el bosque de un lado a otro
hasta que se calma."
289,7,9,"SLAKING spends all day lying down and
lolling about.
It eats grass growing within its reach.If it eats all the grass it can reach,
this POKéMON reluctantly moves to
another spot."
289,8,9,"Wherever SLAKING live, rings of over
a yard in diameter appear in grassy
fields. They are made by the POKéMONas it eats all the grass within reach
while lying prone on the ground."
289,9,9,"Hordes of SLAKING gather around trees
when fruits come into season. They wait
around patiently for ripened fruits to fall
out of the trees."
289,10,9,"It is the world’s most slothful POKéMON.
However, it can exert horrifying power by
releasing pent-up energy all at once."
289,11,9,"It is the world’s most slothful POKéMON.
However, it can exert horrifying power by
releasing pent-up energy all at once."
289,12,9,"The world’s laziest Pokémon. When
it is lounging, it is actually saving
energy for striking back."
289,13,9,"The world’s laziest Pokémon. When
it is lounging, it is actually saving
energy for striking back."
289,14,9,"The world’s laziest Pokémon. When
it is lounging, it is actually saving
energy for striking back."
289,15,9,"The world’s laziest Pokémon.
It moves to another spot when there’s
no food left within its reach."
289,16,9,"The world’s laziest Pokémon.
It moves to another spot when there’s
no food left within its reach."
289,17,5,"Le Pokémon le plus fainéant du
monde. Il s’allonge pour économiser
ses forces et contre-attaquer."
289,17,9,"The world’s laziest Pokémon. When
it is lounging, it is actually saving
energy for striking back."
289,18,5,"Le Pokémon le plus fainéant du
monde. Il s’allonge pour économiser
ses forces et contre-attaquer."
289,18,9,"The world’s laziest Pokémon. When
it is lounging, it is actually saving
energy for striking back."
289,21,9,"This Pokémon lives lying on its side.
It only rolls over and moves when
there is no more grass to eat."
289,22,9,"This Pokémon lives lying on its side.
It only rolls over and moves when
there is no more grass to eat."
289,23,1,"せかいいち　ぐうたらな　ポケモン。
てが　とどく　はんいの　エサを
たべつくすと　いばしょを　かえる。"
289,23,3,"세계에서 제일 게으른 포켓몬이다.
손이 닿는 범위의 먹이를
다 먹으면 있는 거처를 바꾼다."
289,23,5,"Le Pokémon le plus fainéant du monde. Il bouge
quand il a mangé tout ce qui était à portée de main."
289,23,6,"Das faulste Pokémon der Welt. Es bewegt sich nur,
wenn alles Essbare in Reichweite verputzt ist."
289,23,7,"El Pokémon más perezoso del mundo. Cambia de lugar
para coger la comida al alcance de su mano."
289,23,8,"Il più pigro Pokémon del mondo. Si sposta solo
quando non ha più cibo a portata di mano."
289,23,9,"The world’s laziest Pokémon. It moves to another
spot when there’s no food left within its reach."
289,23,11,"世界一　ぐうたらな　ポケモン。
手が　届く　範囲の　エサを
食べつくすと　居場所を　替える。"
289,23,14,"El Pokémon más perezoso del mundo. Cambia de lugar
para coger la comida al alcance de su mano."
289,24,1,"せかいいちの　ぐうたらだが　たまった
エネルギーを　いっきに　だす　ことで
おそろしい　パワーを　はっきする。"
289,24,3,"세계에서 제일 게으르지만
쌓인 에너지를 한 번에 내면
무서울 정도의 파워를 발휘한다."
289,24,5,"C’est le Pokémon le plus paresseux du monde.
Il est cependant capable de libérer une puissance
phénoménale en une seule attaque."
289,24,6,"Es ist das faulste Pokémon der Welt. Doch kann es
überaus kräftige Angriffe fahren, wenn es die
komplette angestaute Energie auf einmal einsetzt."
289,24,7,"Es el Pokémon más vago que hay. Aun así, puede
liberar de una vez una cantidad tremenda de energía
acumulada."
289,24,8,"È il Pokémon più pigro del mondo, ma può sprigionare
di colpo una quantità spaventosa di energia a lungo
repressa."
289,24,9,"It is the world’s most slothful Pokémon. However,
it can exert horrifying power by releasing pent-up
energy all at once."
289,24,11,"世界一の　ぐうたらだが　たまった
エネルギーを　一気に　出す　ことで
恐ろしい　パワーを　発揮する。"
289,24,14,"Es el Pokémon más vago que hay. Aun así, puede
liberar de una vez una cantidad tremenda de energía
acumulada."
289,25,1,"１にちじゅう　ねそべったまま　くらす　ポケモン。
ての　とどく　ばしょに　はえている　くさを　たべ
くさが　なくなると　しぶしぶ　ばしょを　かえる。"
289,25,3,"온종일 엎드려 누워 지내는 포켓몬이다.
손이 닿는 장소에 난 풀을 먹으며
풀이 없어지면 마지못해 장소를 옮긴다."
289,25,5,"Monaflèmit passe toute sa journée allongé à paresser.
Il mange toute l’herbe qu’il trouve à portée de main.
Ensuite, il change d’endroit, à contrecœur."
289,25,6,"Letarking verbringt den Tag damit, herumzuliegen und nichts
zu tun. Es ernährt sich von Gras, das in seiner Reichweite
wächst. Hat es alles aufgefressen, so sucht es sich widerwillig
ein anderes Plätzchen."
289,25,7,"Slaking se pasa todo el día tumbado vagueando. Se come la
hierba que tiene a su alcance y, una vez que ha acabado con
ella, se va de mala gana a otro sitio."
