language_id,table,id,column,source_crc,string
10,MoveFlag,10,name,05543fc0,Nepoužitelný s Gravitací
10,MoveFlag,11,description,e68d87da,Tento útok může zmražený pokémon použít k rozmrznutí.
10,MoveFlag,11,name,a2a771b1,Rozmrazí při použití
10,MoveFlag,13,description,5660882a,Tento útok bude blokován pomocí []{move:heal-block}.
10,MoveFlag,13,name,eb08469e,Léčí
10,MoveMetaAilment,1,name,5134bb3b,Paralýza
10,MoveMetaAilment,2,name,cef2eda8,Spánek
10,MoveMetaAilment,6,name,4a28e9d1,Zmatení
10,MoveTarget,2,description,5a29a4b3,"Druhý Pokémon na bojišti, vybraný trenérem.

Ukradené útoky použijí stejný cíl."
10,MoveTarget,2,name,af998c39,Vybraný Pokémon
10,MoveTarget,3,description,0418c304,Spolubojovník uživatele (je-li nějaký).
10,MoveTarget,3,name,a3b03f33,Spolubojovník
10,MoveTarget,4,description,7e0bf1a7,"Uživatelova strana bojiště.

Působí na uživatele i jeho spolubojovníky (jsou-li nějací)"
10,MoveTarget,4,name,e51eed6c,Strana uživatele
10,MoveTarget,5,description,ca1b5030,"Buď uživatel nebo jeho spolubojovník, podle trenéra."
10,MoveTarget,5,name,70336963,Uživatel nebo spolubojovník
10,MoveTarget,6,description,b91b49aa,"Opačná strana bojiště.

Působí na protivníky."
10,MoveTarget,6,name,bf5689eb,Strana protivnika
10,MoveTarget,7,description,d3e0a613,Působí na uživatele.
10,MoveTarget,7,name,2da17977,Uživatel
10,MoveTarget,8,description,8f851c2f,"Jeden protivník, vybraný náhodně."
10,MoveTarget,8,name,968b2389,Náhodný protivník
10,MoveTarget,9,description,fd9e4869,"Každý pokémon na poli, kromě uživatele."
10,MoveTarget,9,name,c1561b96,Všichni ostatní pokémoni
10,MoveTarget,10,description,2f56ae25,"Jeden pokémon na poli kromě uživatele, vybraný trenérem. "
10,MoveTarget,10,name,af998c39,Vybraný Pokémon
10,MoveTarget,11,description,1abe543e,Všichni protivníci.
10,MoveTarget,11,name,87082e08,Všichni protivníci
10,PokeathlonStat,2,name,6a4b2ea4,Síla
10,PokeathlonStat,4,name,f431f5e8,Výdrž
10,PokeathlonStat,5,name,0781a928,Skoky
10,Pokedex,1,description,12ca8f74,Celostvětový pokédex
10,Pokedex,1,name,698b64e6,Světové
10,Pokedex,2,description,9591a8ac,Pokédex z Kanta v Red/Blue/Yellow
10,Pokedex,2,name,be8c2832,Kanto
10,Pokedex,3,description,bf2d2b3e,Gold/Silver/Crystal Johto dex – ve hrách zvaný „New“
10,Pokedex,3,name,9f1e2d3d,Původní Johto
10,Pokedex,4,description,a7653f5d,Ruby/Sapphire/Emerald Hoennský dex
10,Pokedex,4,name,d28c007d,Hoennský
10,Pokedex,5,description,dadaadab,Diamond/Pearl Sinnohský dex
10,Pokedex,6,description,f3d57c4c,Platinum Sinnohský dex—rozšířená verze dexu z Diamond a Pearl
10,Pokedex,7,description,56afcca4,HeartGold/SoulSilver Johto dex – dex z Gold/Silver/Crystal rozšířený o nové vývoje
10,Pokedex,8,description,79a9ade7,Black/White Unovský dex
10,PokemonSpecies,1,flavor_summary,fe4d8c9a,"Od narození má na zádech divné semínko, které roste a vyvíjí se společně s ním. Uvnitř má zásobu živin, kterou využívají zejména malí Bulbasauři. I později ale může celé dny nejíst.

Bulbasauři rádi odpočívají na sluníčku. Semínko na zádech jim tak roste rychleji."
10,PokemonSpecies,1,genus,e4b54c38,Semínkový
10,PokemonSpecies,2,genus,e4b54c38,Semínkový
10,PokemonSpecies,3,genus,e4b54c38,Semínkový
10,PokemonSpecies,4,genus,473b2152,Ještěrkovitý
10,PokemonSpecies,5,genus,c4ff3365,Plamenný
10,PokemonSpecies,6,genus,c4ff3365,Plamenný
10,PokemonSpecies,7,genus,a662e558,Malý želví
10,PokemonSpecies,8,genus,71b19d1a,Želví
10,PokemonSpecies,9,genus,4a927f13,Korýší
10,PokemonSpecies,10,genus,1a1f628b,Červí
10,PokemonSpecies,11,genus,011bd63a,Kuklový
10,PokemonSpecies,12,genus,4666d1bf,Motýlí
10,PokemonSpecies,14,genus,011bd63a,Kuklový
10,PokemonSpecies,66,genus,55017b02,Supersilný
10,PokemonSpecies,67,genus,55017b02,Supersilný
10,PokemonSpecies,68,genus,55017b02,Supersilný
10,PokemonSpecies,88,genus,63411a53,Kalový
10,PokemonSpecies,89,genus,63411a53,Kalový
10,PokemonSpecies,96,genus,834b9610,Hypnotický
10,PokemonSpecies,97,genus,834b9610,Hypnotický
10,PokemonSpecies,111,genus,11201819,Střepinový
10,PokemonSpecies,120,genus,a62f8434,Hvězdicovitý
10,PokemonSpecies,121,genus,abfc4744,Záhadný
10,PokemonSpecies,122,genus,2ef3c334,Bariérový
10,PokemonSpecies,132,genus,f543030e,Transformační
10,PokemonSpecies,136,genus,c4ff3365,Plamenný
10,PokemonSpecies,140,genus,4a927f13,Korýší
10,PokemonSpecies,141,genus,4a927f13,Korýší
10,PokemonSpecies,146,genus,c4ff3365,Plamenný
10,PokemonSpecies,173,genus,a62f8434,Hvězdicovitý
10,PokemonSpecies,191,genus,e4b54c38,Semínkový
10,PokemonSpecies,197,genus,2227bb25,Měsíční
10,PokemonSpecies,200,genus,cd7e3dfb,Skřípavý
10,PokemonSpecies,243,genus,adc59c6c,Bleskový
10,PokemonSpecies,261,genus,21d49620,Kousavý
10,PokemonSpecies,262,genus,21d49620,Kousavý
10,PokemonSpecies,265,genus,1a1f628b,Červí
10,PokemonSpecies,266,genus,011bd63a,Kuklový
10,PokemonSpecies,267,genus,4666d1bf,Motýlí
10,PokemonSpecies,268,genus,011bd63a,Kuklový
10,PokemonSpecies,277,genus,211da6d8,Polykací
10,PokemonSpecies,307,genus,d2b08c9e,Meditační
10,PokemonSpecies,308,genus,d2b08c9e,Meditační
10,PokemonSpecies,323,genus,36a1520c,Erupční
10,PokemonSpecies,325,genus,8590f16f,Skákavý
10,PokemonSpecies,392,genus,c4ff3365,Plamenný
10,PokemonSpecies,403,genus,6e0f7007,Jiskrový
10,PokemonSpecies,404,genus,5cd2e029,Jiskrový
10,PokemonSpecies,466,genus,f6d30876,Bleskový
10,PokemonSpecies,523,genus,f6d30876,Bleskový
10,PokemonSpecies,613,genus,eda9f31f,Studený
10,PokemonSpecies,614,genus,93e0b150,Mrazící
10,PokemonSpecies,615,genus,22733a94,Krystalizující
10,PokemonSpecies,618,genus,1ebdd00d,Pasťový
10,PokemonColor,4,name,25cd90d8,Šedá
10,PokemonHabitat,1,name,057f6d41,jeskyně
10,PokemonHabitat,2,name,a85d53b4,lesy
10,PokemonHabitat,3,name,a73fc6cb,lučiny
10,PokemonHabitat,4,name,9da2093c,hory
10,PokemonHabitat,5,name,89b698bf,vzácní
10,PokemonHabitat,6,name,788350a9,vysočiny
10,PokemonHabitat,7,name,8bc9c137,moře
10,PokemonHabitat,8,name,ab99f942,města
10,PokemonHabitat,9,name,af51cb0b,břehy
10,PokemonMoveMethod,1,description,9d07ab12,Učení dosažením určité úrovně.
10,PokemonMoveMethod,1,name,05c78fbc,Úrovní
10,PokemonMoveMethod,2,description,a99cfa70,Dědí se od otce.
10,PokemonMoveMethod,2,name,707a9fa2,Vajíčkový
10,PokemonMoveMethod,3,description,e59d4a92,Učené nějakou postavou ve hře.
10,PokemonMoveMethod,3,name,58c6694c,Od učitele
10,PokemonMoveMethod,4,description,32164359,Učené použitím TM nebo HM
10,PokemonMoveMethod,4,name,dab8e618,Přístrojem
10,PokemonMoveMethod,5,name,769d65a7,Stadium: Surfující Pikachu
10,PokemonMoveMethod,6,description,12c34e57,"Objeví se u Pichu, jehož matka držela Light Ball. Otec nesmí být Ditto."
10,PokemonMoveMethod,6,name,7e51f60b,Light Ball
10,PokemonMoveMethod,7,description,77946fe2,"Objeví se u „Shadow“ pokémona, jak se mu otevírá srdce."
10,PokemonMoveMethod,7,name,4e0ea86f,Colosseum: Purifikace
10,PokemonMoveMethod,8,description,58d903a1,U ukradených „Shadow“ pokémonů
10,PokemonMoveMethod,8,name,d29fac50,XD: Stínový útok
10,PokemonMoveMethod,9,description,77946fe2,"Objeví se u „Shadow“ pokémona, jak se mu otevírá srdce."
10,PokemonMoveMethod,9,name,a5376e0d,XD: Purifikace
10,PokemonMoveMethod,10,description,5a7a0b0c,"Objeví se u Rotoma, když se změní do určité formy.  Zmizí, když se Rotom změní do jiné formy, pokud se tento útok dá naučit jen změnou formy."
10,PokemonMoveMethod,10,name,2e006dfd,Forma Rotoma
10,PokemonShape,1,awesome_name,befc3d91,Kulatý
10,PokemonShape,2,awesome_name,b781c35b,Hadovitý
10,PokemonShape,2,name,24a0dafe,Hadovitý
10,PokemonShape,3,awesome_name,c46df7d0,Rybí
10,PokemonShape,4,awesome_name,e921524f,Dvouruký
10,PokemonShape,4,name,4cc66916,Dvouruký
10,PokemonShape,5,awesome_name,e6f03e37,Kaňka
10,PokemonShape,5,name,104d0af2,Kaňka
10,PokemonShape,6,awesome_name,5a8a075f,Vzpřímený
10,PokemonShape,6,name,954b96a6,Vzpřímený
10,PokemonShape,7,awesome_name,886af1cb,Dvounohý
10,PokemonShape,7,name,5d2aecb4,Dvounohý
10,PokemonShape,8,awesome_name,e67a6180,Čtyřnohý
10,PokemonShape,8,name,00636580,Čtyřnohý
10,PokemonShape,9,awesome_name,81cc98f6,Ptačí
10,PokemonShape,9,name,abc66783,Ptačí
10,PokemonShape,10,awesome_name,a23803dc,Ochapadlený
10,PokemonShape,10,name,070c5954,Ochapadlený
10,PokemonShape,11,awesome_name,9400d894,Složený
10,PokemonShape,11,name,23d1cc96,Složený
10,PokemonShape,12,awesome_name,15e2493f,Antropomorfní
10,PokemonShape,12,name,57a0c246,Antropomorfní
10,PokemonShape,13,awesome_name,77d644c2,Motýlovitý
10,PokemonShape,13,name,1745681c,Motýlovitý
10,PokemonShape,14,awesome_name,1b9162a7,Obrněný
10,PokemonShape,14,name,7ee6d1f8,Obrněný
10,Region,5,name,ed733435,Unovský
10,Stat,1,name,12128606,HP
10,Stat,2,name,406c280d,Útočný
10,Stat,3,name,1418cce9,Obranný
10,Stat,6,name,cee7d1f2,Rychlost
10,Type,1,name,26296dd2,Normální
10,Type,2,name,a3be6bed,Bojovný
10,Type,3,name,4d987ff5,Létající
10,Type,4,name,fed81c7f,Jedovatý
10,Type,5,name,a053865e,Zemní
10,Type,6,name,977b149c,Kamenný
10,Type,7,name,0dc1f9f4,Hmyzí
10,Type,8,name,c292bfa5,Duší
10,Type,9,name,4f5ece97,Ocelový
10,Type,10,name,f8eca6f1,Ohnivý
10,Type,11,name,3af23bde,Vodní
10,Type,12,name,69ccb0f7,Travní
10,Type,13,name,1d4ecdfc,Elektrický
10,Type,14,name,c81ee961,Psychický
10,Type,15,name,f302c2ee,Ledový
10,Type,16,name,20742c82,Dračí
10,Type,17,name,bb4e12c5,Temný
10,Type,10001,name,3ece7cbe,???
10,Type,10002,name,72da871b,Stínový
10,Version,1,name,c22c196f,Červená
10,Version,2,name,3e04658a,Modrá
10,Version,3,name,d7a8e9a9,Žlutá
10,Version,4,name,e79bb26f,Zlatá
10,Version,5,name,28f71d6d,Stříbrná
10,Version,6,name,48372685,Krystalová
10,Version,7,name,6c687233,Rubínová
10,Version,8,name,f8ff20f3,Safírová
10,Version,9,name,655329f3,Smaragdová
10,Version,10,name,27cbb54c,OhnňoČervená
10,Version,11,name,62b1d74c,ListoZelená
10,Version,12,name,9de7ced0,Diamantová
10,Version,13,name,e2d1a8f7,Perlová
10,Version,14,name,d6c45e3b,Platinová
10,Version,15,name,baeedb89,SrdcoZlatá
10,Version,17,name,4844952c,Černá
10,Version,18,name,830ee2a0,Bílá
